network_type,target_plr,protection_method,concealment,budget_frac,n_frames,n_protected,raw_loss_rate,post_repair_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.0,importance_selective,"{'concealment_rate': np.float64(0.0), 'n_lost_frames': 0, 'mean_burst_len': 0.0, 'max_burst_len': 0, 'n_bursts': 0}",0.1,300,30,0.0,0.0,2.3569839000701904,2.3569839000701904,2.9706807136535645,0.9189835513458962,0.8291027817438431,3.812007137122248,0.0,0,0.0,0,0,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,none,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,0,0.0033333333333332993,0.0033333333333332993,2.128641366958618,2.128641366958618,2.8853759765625,0.9181808098475055,0.8285524602335214,3.4286589606127253,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,none,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,0,0.0033333333333332993,0.0033333333333332993,2.2795472145080566,2.2795472145080566,2.9519364833831787,0.9184999721903295,0.8280750177543678,3.7168285477943828,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,none,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,0,0.0033333333333332993,0.0033333333333332993,2.321415901184082,2.321415901184082,2.9807791709899902,0.9187548559716797,0.828692405156734,3.744136515209906,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,none,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,0,0.013333333333333308,0.013333333333333308,1.895355224609375,1.895355224609375,2.7064507007598877,0.9037308667861493,0.8081953429012063,3.024070760408688,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
