network_type,target_plr,protection_method,concealment,budget_frac,n_frames,n_protected,raw_loss_rate,post_repair_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.03,importance_selective,neighbor_copy,0.1,300,30,0.036666666666666625,0.036666666666666625,2.5529792308807373,2.5529792308807373,3.40190052986145,0.9410661318904087,0.8537076466815094,4.359646512305915,0.03666666666666667,11,1.1,2,10,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,none,zero_fill,0.1,300,0,0.050000000000000044,0.050000000000000044,2.263216018676758,2.263216018676758,2.9911909103393555,0.9249006371396284,0.8243268779631735,4.891583643495247,0.05,15,1.0,1,15,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,none,neighbor_copy,0.1,300,0,0.050000000000000044,0.050000000000000044,2.5367510318756104,2.5367510318756104,3.1579396724700928,0.9398222220613804,0.8588468913676734,5.056571247403991,0.05,15,1.0,1,15,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,none,zero_fill,0.1,300,0,0.050000000000000044,0.050000000000000044,2.101062297821045,2.101062297821045,2.8028206825256348,0.920017628266748,0.8252917122804744,4.250489631860861,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,none,neighbor_copy,0.1,300,0,0.050000000000000044,0.050000000000000044,2.590620756149292,2.590620756149292,3.344510793685913,0.9384523651758877,0.8529463086926847,4.129200460934099,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,random,zero_fill,0.1,300,30,0.046666666666666634,0.033333333333333326,2.4564321041107178,2.4564321041107178,3.228849172592163,0.9432103573926757,0.8552261885767225,4.1931403227587545,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,random,neighbor_copy,0.1,300,30,0.046666666666666634,0.033333333333333326,2.4966044425964355,2.4966044425964355,3.2837581634521484,0.9343743632210446,0.8514284829074661,4.8746600042358805,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,random,zero_fill,0.1,300,30,0.053333333333333344,0.050000000000000044,2.5076425075531006,2.5076425075531006,3.0017457008361816,0.9349701250171026,0.8516298795141279,4.744314893200694,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,random,neighbor_copy,0.1,300,30,0.053333333333333344,0.050000000000000044,2.529472589492798,2.529472589492798,3.2008113861083984,0.9397824717846405,0.8581782265524919,4.3803158505395325,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,heuristic,zero_fill,0.1,300,30,0.050000000000000044,0.050000000000000044,2.263216018676758,2.263216018676758,2.9911909103393555,0.9249006371396284,0.8243268779631734,4.891583643495247,0.05,15,1.0,1,15,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,heuristic,neighbor_copy,0.1,300,30,0.050000000000000044,0.050000000000000044,2.5367510318756104,2.5367510318756104,3.1579396724700928,0.9398222220613804,0.8588468913676737,5.056571247403991,0.05,15,1.0,1,15,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,heuristic,zero_fill,0.1,300,30,0.050000000000000044,0.050000000000000044,2.101062297821045,2.101062297821045,2.8028206825256348,0.920017628266748,0.8252917122804744,4.250489631860861,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,heuristic,neighbor_copy,0.1,300,30,0.050000000000000044,0.050000000000000044,2.590620756149292,2.590620756149292,3.344510793685913,0.9384523651758877,0.8529463086926847,4.129200460934099,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,importance_aware,zero_fill,0.1,300,30,0.050000000000000044,0.046666666666666634,2.2714908123016357,2.2714908123016357,3.023942232131958,0.9251216773722288,0.8251975757642868,4.889876445250551,0.04666666666666667,14,1.0,1,14,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,importance_aware,neighbor_copy,0.1,300,30,0.050000000000000044,0.046666666666666634,2.6315855979919434,2.6315855979919434,3.299720287322998,0.939839955483515,0.8592117826532837,5.051931904931291,0.04666666666666667,14,1.0,1,14,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,importance_aware,zero_fill,0.1,300,30,0.050000000000000044,0.050000000000000044,2.101062297821045,2.101062297821045,2.8028206825256348,0.920017628266748,0.8252917122804744,4.250489631860861,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
